variable,sort_type,modes,chi2
12.50,hist,59,151.56
12.50,hist,60,157.00
12.50,hist,61,162.56
12.50,hist,62,168.25
12.50,hist,63,174.06
12.50,hist,64,180.00
12.50,hist,65,186.06
12.50,hist,66,192.25
12.50,hist,67,198.56
12.50,hist,68,205.00
12.50,hist,69,211.56
12.50,hist,70,218.25
12.50,hist,71,225.06
12.50,hist,72,232.00
12.50,hist,73,230.03
12.50,hist,74,228.11
12.50,hist,75,226.25
12.50,hist,76,224.44
12.50,hist,77,222.69
12.50,hist,78,221.00
12.50,hist,79,219.36
12.50,hist,80,217.78
12.50,hist,81,216.25
12.50,hist,82,214.78
12.50,hist,83,213.36
12.50,hist,84,212.00
12.50,hist,85,210.69
12.50,hist,86,209.44
12.50,hist,87,208.25
12.50,hist,88,207.11
12.50,hist,89,206.03
12.50,hist,90,205.00
12.50,hist,91,204.03
12.50,hist,92,203.11
12.50,hist,93,202.25
12.50,hist,94,201.44
12.50,hist,95,200.69
12.50,hist,96,200.00
12.50,hist,97,199.36
12.50,hist,98,198.78
12.50,hist,99,198.25
12.50,hist,100,197.78
12.50,hist,1253,13104.08
13.00,hist,1,0.00
13.00,hist,2,0.00
13.00,hist,3,0.00
13.00,hist,4,0.00
13.00,hist,5,0.00
13.00,hist,6,0.00
13.00,hist,7,0.00
13.00,hist,8,0.00
13.00,hist,9,0.00
13.00,hist,10,0.00
13.00,hist,11,0.00
13.00,hist,12,0.00
13.00,hist,13,0.00
13.00,hist,14,0.00
13.00,hist,15,0.00
13.00,hist,16,0.00
13.00,hist,17,0.06
13.00,hist,18,0.25
13.00,hist,19,0.56
13.00,hist,20,1.00
13.00,hist,21,1.56
13.00,hist,22,2.25
13.00,hist,23,3.06
13.00,hist,24,4.00
13.00,hist,25,5.06
13.00,hist,26,6.25
13.00,hist,27,7.56
13.00,hist,28,9.00
13.00,hist,29,10.56
13.00,hist,30,12.25
13.00,hist,31,14.06
13.00,hist,32,16.00
13.00,hist,33,18.06
13.00,hist,34,20.25
13.00,hist,35,22.56
13.00,hist,36,25.00
13.00,hist,37,27.56
13.00,hist,38,30.25
13.00,hist,39,33.06
13.00,hist,40,36.00
13.00,hist,41,39.06
13.00,hist,42,42.25
13.00,hist,43,45.56
13.00,hist,44,49.00
13.00,hist,45,52.56
13.00,hist,46,56.25
13.00,hist,47,60.06
13.00,hist,48,64.00
13.00,hist,49,68.06
13.00,hist,50,72.25
13.00,hist,51,76.56
13.00,hist,52,81.00
13.00,hist,53,121.56
13.00,hist,54,126.25
13.00,hist,55,131.06
13.00,hist,56,136.00
13.00,hist,57,141.06
13.00,hist,58,146.25
13.00,hist,59,151.56
13.00,hist,60,157.00
13.00,hist,61,162.56
13.00,hist,62,168.25
13.00,hist,63,174.06
13.00,hist,64,180.00
13.00,hist,65,186.06
13.00,hist,66,192.25
13.00,hist,67,198.56
13.00,hist,68,205.00
13.00,hist,69,211.56
13.00,hist,70,218.25
13.00,hist,71,225.06
13.00,hist,72,232.00
13.00,hist,73,239.06
13.00,hist,74,246.25
13.00,hist,75,253.56
13.00,hist,76,261.00
13.00,hist,77,268.56
13.00,hist,78,276.25
13.00,hist,79,284.06
13.00,hist,80,292.00
13.00,hist,81,300.06
13.00,hist,82,308.25
13.00,hist,83,316.56
13.00,hist,84,325.00
13.00,hist,85,333.56
13.00,hist,86,342.25
13.00,hist,87,351.06
13.00,hist,88,360.00
13.00,hist,89,369.06
13.00,hist,90,367.09
13.00,hist,91,365.17
13.00,hist,92,363.31
13.00,hist,93,361.51
13.00,hist,94,359.76
13.00,hist,95,358.06
13.00,hist,96,356.42
13.00,hist,97,354.84
13.00,hist,98,353.31
13.00,hist,99,351.84
13.00,hist,100,350.42
13.00,hist,1253,15982.41
13.50,hist,1,0.00
13.50,hist,2,0.00
13.50,hist,3,0.00
13.50,hist,4,0.00
13.50,hist,5,0.00
13.50,hist,6,0.00
13.50,hist,7,0.00
13.50,hist,8,0.00
13.50,hist,9,0.00
13.50,hist,10,0.00
13.50,hist,11,0.00
13.50,hist,12,0.00
13.50,hist,13,0.00
13.50,hist,14,0.00
13.50,hist,15,0.00
13.50,hist,16,0.00
13.50,hist,17,0.06
13.50,hist,18,0.25
13.50,hist,19,0.56
13.50,hist,20,1.00
13.50,hist,21,1.56
13.50,hist,22,2.25
13.50,hist,23,3.06
13.50,hist,24,4.00
13.50,hist,25,5.06
13.50,hist,26,6.25
13.50,hist,27,7.56
13.50,hist,28,9.00
13.50,hist,29,10.56
13.50,hist,30,12.25
13.50,hist,31,14.06
13.50,hist,32,16.00
13.50,hist,33,18.06
13.50,hist,34,20.25
13.50,hist,35,22.56
13.50,hist,36,25.00
13.50,hist,37,27.56
13.50,hist,38,30.25
13.50,hist,39,33.06
13.50,hist,40,36.00
13.50,hist,41,39.06
13.50,hist,42,42.25
13.50,hist,43,45.56
13.50,hist,44,49.00
13.50,hist,45,52.56
13.50,hist,46,56.25
13.50,hist,47,60.06
13.50,hist,48,64.00
13.50,hist,49,68.06
13.50,hist,50,72.25
13.50,hist,51,76.56
13.50,hist,52,81.00
13.50,hist,53,121.56
13.50,hist,54,126.25
13.50,hist,55,131.06
13.50,hist,56,136.00
13.50,hist,57,141.06
13.50,hist,58,146.25
13.50,hist,59,151.56
13.50,hist,60,157.00
13.50,hist,61,162.56
13.50,hist,62,168.25
13.50,hist,63,174.06
13.50,hist,64,180.00
13.50,hist,65,186.06
13.50,hist,66,192.25
13.50,hist,67,198.56
13.50,hist,68,205.00
13.50,hist,69,211.56
13.50,hist,70,218.25
13.50,hist,71,225.06
13.50,hist,72,232.00
13.50,hist,73,239.06
13.50,hist,74,246.25
13.50,hist,75,253.56
13.50,hist,76,261.00
13.50,hist,77,268.56
13.50,hist,78,276.25
13.50,hist,79,284.06
13.50,hist,80,292.00
13.50,hist,81,300.06
13.50,hist,82,308.25
13.50,hist,83,316.56
13.50,hist,84,325.00
13.50,hist,85,333.56
13.50,hist,86,342.25
13.50,hist,87,351.06
13.50,hist,88,360.00
13.50,hist,89,369.06
13.50,hist,90,378.25
13.50,hist,91,387.56
13.50,hist,92,397.00
13.50,hist,93,406.56
13.50,hist,94,416.25
13.50,hist,95,426.06
13.50,hist,96,436.00
13.50,hist,97,446.06
13.50,hist,98,456.25
13.50,hist,99,466.56
13.50,hist,100,477.00
13.50,hist,1253,19825.83
14.00,hist,1,0.00
14.00,hist,2,0.00
14.00,hist,3,0.00
14.00,hist,4,0.00
14.00,hist,5,0.00
14.00,hist,6,0.00
14.00,hist,7,0.00
14.00,hist,8,0.00
14.00,hist,9,0.00
14.00,hist,10,0.00
14.00,hist,11,0.00
14.00,hist,12,0.00
14.00,hist,13,0.00
14.00,hist,14,0.00
14.00,hist,15,0.00
14.00,hist,16,0.00
14.00,hist,17,0.06
14.00,hist,18,0.25
14.00,hist,19,0.56
14.00,hist,20,1.00
14.00,hist,21,1.56
14.00,hist,22,2.25
14.00,hist,23,3.06
14.00,hist,24,4.00
14.00,hist,25,5.06
14.00,hist,26,6.25
14.00,hist,27,7.56
14.00,hist,28,9.00
14.00,hist,29,10.56
14.00,hist,30,12.25
14.00,hist,31,14.06
14.00,hist,32,16.00
14.00,hist,33,18.06
14.00,hist,34,20.25
14.00,hist,35,22.56
14.00,hist,36,25.00
14.00,hist,37,27.56
14.00,hist,38,30.25
14.00,hist,39,33.06
14.00,hist,40,36.00
14.00,hist,41,39.06
14.00,hist,42,42.25
14.00,hist,43,45.56
14.00,hist,44,49.00
14.00,hist,45,52.56
14.00,hist,46,56.25
14.00,hist,47,60.06
14.00,hist,48,64.00
14.00,hist,49,68.06
14.00,hist,50,72.25
14.00,hist,51,76.56
14.00,hist,52,81.00
14.00,hist,53,121.56
14.00,hist,54,126.25
14.00,hist,55,131.06
14.00,hist,56,136.00
14.00,hist,57,141.06
14.00,hist,58,146.25
14.00,hist,59,151.56
14.00,hist,60,157.00
14.00,hist,61,162.56
14.00,hist,62,168.25
14.00,hist,63,174.06
14.00,hist,64,180.00
14.00,hist,65,186.06
14.00,hist,66,192.25
14.00,hist,67,198.56
14.00,hist,68,205.00
14.00,hist,69,211.56
14.00,hist,70,218.25
14.00,hist,71,225.06
14.00,hist,72,232.00
14.00,hist,73,239.06
14.00,hist,74,246.25
14.00,hist,75,253.56
14.00,hist,76,261.00
14.00,hist,77,268.56
14.00,hist,78,276.25
14.00,hist,79,284.06
14.00,hist,80,292.00
14.00,hist,81,300.06
14.00,hist,82,308.25
14.00,hist,83,316.56
14.00,hist,84,325.00
14.00,hist,85,333.56
14.00,hist,86,342.25
14.00,hist,87,351.06
14.00,hist,88,360.00
14.00,hist,89,369.06
14.00,hist,90,378.25
14.00,hist,91,387.56
14.00,hist,92,397.00
14.00,hist,93,406.56
14.00,hist,94,416.25
14.00,hist,95,426.06
14.00,hist,96,436.00
14.00,hist,97,446.06
14.00,hist,98,456.25
14.00,hist,99,466.56
14.00,hist,100,477.00
14.00,hist,1253,24408.49
14.50,hist,1,0.00
14.50,hist,2,0.00
14.50,hist,3,0.00
14.50,hist,4,0.00
14.50,hist,5,0.00
14.50,hist,6,0.00
14.50,hist,7,0.00
14.50,hist,8,0.00
14.50,hist,9,0.00
14.50,hist,10,0.00
14.50,hist,11,0.00
14.50,hist,12,0.00
14.50,hist,13,0.00
14.50,hist,14,0.00
14.50,hist,15,0.00
14.50,hist,16,0.00
14.50,hist,17,0.06
14.50,hist,18,0.25
14.50,hist,19,0.56
14.50,hist,20,1.00
14.50,hist,21,1.56
14.50,hist,22,2.25
14.50,hist,23,3.06
14.50,hist,24,4.00
14.50,hist,25,5.06
14.50,hist,26,6.25
14.50,hist,27,7.56
14.50,hist,28,9.00
14.50,hist,29,10.56
14.50,hist,30,12.25
14.50,hist,31,14.06
14.50,hist,32,16.00
14.50,hist,33,18.06
14.50,hist,34,20.25
14.50,hist,35,22.56
14.50,hist,36,25.00
14.50,hist,37,27.56
14.50,hist,38,30.25
14.50,hist,39,33.06
14.50,hist,40,36.00
14.50,hist,41,39.06
14.50,hist,42,42.25
14.50,hist,43,45.56
14.50,hist,44,49.00
14.50,hist,45,52.56
14.50,hist,46,56.25
14.50,hist,47,60.06
14.50,hist,48,64.00
14.50,hist,49,68.06
14.50,hist,50,72.25
14.50,hist,51,76.56
14.50,hist,52,81.00
14.50,hist,53,121.56
14.50,hist,54,126.25
14.50,hist,55,131.06
14.50,hist,56,136.00
14.50,hist,57,141.06
14.50,hist,58,146.25
14.50,hist,59,151.56
14.50,hist,60,157.00
14.50,hist,61,162.56
14.50,hist,62,168.25
14.50,hist,63,174.06
14.50,hist,64,180.00
14.50,hist,65,186.06
14.50,hist,66,192.25
14.50,hist,67,198.56
14.50,hist,68,205.00
14.50,hist,69,211.56
14.50,hist,70,218.25
14.50,hist,71,225.06
14.50,hist,72,232.00
14.50,hist,73,239.06
14.50,hist,74,246.25
14.50,hist,75,253.56
14.50,hist,76,261.00
14.50,hist,77,268.56
14.50,hist,78,276.25
14.50,hist,79,284.06
14.50,hist,80,292.00
14.50,hist,81,300.06
14.50,hist,82,308.25
14.50,hist,83,316.56
14.50,hist,84,325.00
14.50,hist,85,333.56
14.50,hist,86,342.25
14.50,hist,87,351.06
14.50,hist,88,360.00
14.50,hist,89,369.06
14.50,hist,90,378.25
14.50,hist,91,387.56
14.50,hist,92,397.00
14.50,hist,93,406.56
14.50,hist,94,416.25
14.50,hist,95,426.06
14.50,hist,96,436.00
14.50,hist,97,446.06
14.50,hist,98,456.25
14.50,hist,99,466.56
14.50,hist,100,477.00
14.50,hist,1253,26383.53
15.00,hist,1,0.00
15.00,hist,2,0.00
15.00,hist,3,0.00
15.00,hist,4,0.00
15.00,hist,5,0.00
15.00,hist,6,0.00
15.00,hist,7,0.00
15.00,hist,8,0.00
15.00,hist,9,0.00
15.00,hist,10,0.00
15.00,hist,11,0.00
15.00,hist,12,0.00
15.00,hist,13,0.00
15.00,hist,14,0.00
15.00,hist,15,0.00
15.00,hist,16,0.00
15.00,hist,17,0.06
15.00,hist,18,0.25
15.00,hist,19,0.56
15.00,hist,20,1.00
15.00,hist,21,1.56
15.00,hist,22,2.25
15.00,hist,23,3.06
15.00,hist,24,4.00
15.00,hist,25,5.06
15.00,hist,26,6.25
15.00,hist,27,7.56
15.00,hist,28,9.00
15.00,hist,29,10.56
15.00,hist,30,12.25
15.00,hist,31,14.06
15.00,hist,32,16.00
15.00,hist,33,18.06
15.00,hist,34,20.25
15.00,hist,35,22.56
15.00,hist,36,25.00
15.00,hist,37,27.56
15.00,hist,38,30.25
15.00,hist,39,33.06
15.00,hist,40,36.00
15.00,hist,41,39.06
15.00,hist,42,42.25
15.00,hist,43,45.56
15.00,hist,44,49.00
15.00,hist,45,52.56
15.00,hist,46,56.25
15.00,hist,47,60.06
15.00,hist,48,64.00
15.00,hist,49,68.06
15.00,hist,50,72.25
15.00,hist,51,76.56
15.00,hist,52,81.00
15.00,hist,53,121.56
15.00,hist,54,126.25
15.00,hist,55,131.06
15.00,hist,56,136.00
15.00,hist,57,141.06
15.00,hist,58,146.25
15.00,hist,59,151.56
15.00,hist,60,157.00
15.00,hist,61,162.56
15.00,hist,62,168.25
15.00,hist,63,174.06
15.00,hist,64,180.00
15.00,hist,65,186.06
15.00,hist,66,192.25
15.00,hist,67,198.56
15.00,hist,68,205.00
15.00,hist,69,211.56
15.00,hist,70,218.25
15.00,hist,71,225.06
15.00,hist,72,232.00
15.00,hist,73,239.06
15.00,hist,74,246.25
15.00,hist,75,253.56
15.00,hist,76,261.00
15.00,hist,77,268.56
15.00,hist,78,276.25
15.00,hist,79,284.06
15.00,hist,80,292.00
15.00,hist,81,300.06
15.00,hist,82,308.25
15.00,hist,83,316.56
15.00,hist,84,325.00
15.00,hist,85,333.56
15.00,hist,86,342.25
15.00,hist,87,351.06
15.00,hist,88,360.00
15.00,hist,89,369.06
15.00,hist,90,378.25
15.00,hist,91,387.56
15.00,hist,92,397.00
15.00,hist,93,406.56
15.00,hist,94,416.25
15.00,hist,95,426.06
15.00,hist,96,436.00
15.00,hist,97,446.06
15.00,hist,98,456.25
15.00,hist,99,466.56
15.00,hist,100,477.00
15.00,hist,1253,28872.94
7.50,scatter,1,0.00
7.50,scatter,2,0.25
7.50,scatter,3,1.81
7.50,scatter,4,2.27
7.50,scatter,5,2.82
7.50,scatter,6,3.32
7.50,scatter,7,4.18
7.50,scatter,8,5.35
7.50,scatter,9,6.39
7.50,scatter,10,7.65
7.50,scatter,11,8.95
7.50,scatter,12,10.62
7.50,scatter,13,12.29
7.50,scatter,14,14.03
7.50,scatter,15,16.29
7.50,scatter,16,18.59
7.50,scatter,17,20.86
7.50,scatter,18,22.88
7.50,scatter,19,25.53
7.50,scatter,20,28.21
7.50,scatter,21,31.19
7.50,scatter,22,34.35
7.50,scatter,23,37.38
7.50,scatter,24,40.85
7.50,scatter,25,43.92
7.50,scatter,26,47.17
7.50,scatter,27,50.29
7.50,scatter,28,53.80
7.50,scatter,29,56.94
7.50,scatter,30,60.03
7.50,scatter,31,63.13
7.50,scatter,32,66.20
7.50,scatter,33,69.23
7.50,scatter,34,72.57
7.50,scatter,35,76.00
7.50,scatter,36,79.31
7.50,scatter,37,82.55
7.50,scatter,38,85.83
7.50,scatter,39,88.98
7.50,scatter,40,92.31
7.50,scatter,41,95.66
7.50,scatter,42,99.04
7.50,scatter,43,102.92
7.50,scatter,44,106.76
7.50,scatter,45,110.52
7.50,scatter,46,114.36
7.50,scatter,47,118.29
7.50,scatter,48,122.22
7.50,scatter,49,126.25
7.50,scatter,50,130.11
7.50,scatter,51,134.03
7.50,scatter,52,137.86
7.50,scatter,53,141.59
7.50,scatter,54,145.52
7.50,scatter,55,149.07
7.50,scatter,56,152.79
7.50,scatter,57,156.47
7.50,scatter,58,160.37
7.50,scatter,59,163.98
7.50,scatter,60,167.64
7.50,scatter,61,171.43
7.50,scatter,62,175.07
7.50,scatter,63,178.83
7.50,scatter,64,182.53
7.50,scatter,65,186.31
7.50,scatter,66,189.92
7.50,scatter,67,193.17
7.50,scatter,68,196.44
7.50,scatter,69,199.78
7.50,scatter,70,203.20
7.50,scatter,71,206.78
7.50,scatter,72,210.00
7.50,scatter,73,213.37
7.50,scatter,74,216.69
7.50,scatter,75,220.29
7.50,scatter,76,223.75
7.50,scatter,77,227.10
7.50,scatter,78,230.62
7.50,scatter,79,233.99
7.50,scatter,80,237.47
7.50,scatter,81,240.92
7.50,scatter,82,244.54
7.50,scatter,83,247.87
7.50,scatter,84,251.32
7.50,scatter,85,254.69
7.50,scatter,86,258.22
7.50,scatter,87,261.52
7.50,scatter,88,264.90
7.50,scatter,89,268.34
7.50,scatter,90,271.78
7.50,scatter,91,274.86
7.50,scatter,92,277.99
7.50,scatter,93,281.25
7.50,scatter,94,284.46
7.50,scatter,95,287.66
7.50,scatter,96,290.90
7.50,scatter,97,294.13
7.50,scatter,98,297.10
7.50,scatter,99,300.06
7.50,scatter,100,303.07
7.50,scatter,1253,156445.63
8.00,scatter,1,0.00
8.00,scatter,2,0.25
8.00,scatter,3,1.39
8.00,scatter,4,1.75
8.00,scatter,5,1.99
8.00,scatter,6,2.15
8.00,scatter,7,2.55
8.00,scatter,8,3.18
8.00,scatter,9,3.50
8.00,scatter,10,3.80
8.00,scatter,11,4.28
8.00,scatter,12,5.05
8.00,scatter,13,5.70
8.00,scatter,14,6.51
8.00,scatter,15,7.71
8.00,scatter,16,8.90
8.00,scatter,17,10.21
8.00,scatter,18,11.28
8.00,scatter,19,12.64
8.00,scatter,20,13.85
8.00,scatter,21,15.46
8.00,scatter,22,16.98
8.00,scatter,23,18.40
8.00,scatter,24,20.14
8.00,scatter,25,21.94
8.00,scatter,26,23.90
8.00,scatter,27,25.84
8.00,scatter,28,27.80
8.00,scatter,29,29.81
8.00,scatter,30,31.84
8.00,scatter,31,34.08
8.00,scatter,32,36.25
8.00,scatter,33,38.41
8.00,scatter,34,40.84
8.00,scatter,35,43.25
8.00,scatter,36,45.57
8.00,scatter,37,47.89
8.00,scatter,38,50.41
8.00,scatter,39,52.87
8.00,scatter,40,55.53
8.00,scatter,41,58.31
8.00,scatter,42,60.95
8.00,scatter,43,63.98
8.00,scatter,44,66.93
8.00,scatter,45,69.94
8.00,scatter,46,72.82
8.00,scatter,47,75.66
8.00,scatter,48,78.72
8.00,scatter,49,81.77
8.00,scatter,50,84.82
8.00,scatter,51,87.86
8.00,scatter,52,90.80
8.00,scatter,53,93.85
8.00,scatter,54,96.90
8.00,scatter,55,99.93
8.00,scatter,56,102.86
8.00,scatter,57,105.88
8.00,scatter,58,108.69
8.00,scatter,59,111.50
8.00,scatter,60,114.29
8.00,scatter,61,117.21
8.00,scatter,62,120.04
8.00,scatter,63,123.08
8.00,scatter,64,126.09
8.00,scatter,65,129.30
8.00,scatter,66,132.56
8.00,scatter,67,135.56
8.00,scatter,68,138.56
8.00,scatter,69,141.64
8.00,scatter,70,144.85
8.00,scatter,71,148.07
8.00,scatter,72,151.27
8.00,scatter,73,154.23
8.00,scatter,74,157.10
8.00,scatter,75,160.17
8.00,scatter,76,163.22
8.00,scatter,77,166.16
8.00,scatter,78,169.14
8.00,scatter,79,171.99
8.00,scatter,80,174.98
8.00,scatter,81,177.75
8.00,scatter,82,180.65
8.00,scatter,83,183.48
8.00,scatter,84,186.39
8.00,scatter,85,189.35
8.00,scatter,86,192.32
8.00,scatter,87,195.19
8.00,scatter,88,198.29
8.00,scatter,89,201.32
8.00,scatter,90,204.27
8.00,scatter,91,207.37
8.00,scatter,92,210.54
8.00,scatter,93,213.91
8.00,scatter,94,217.20
8.00,scatter,95,220.46
8.00,scatter,96,223.61
8.00,scatter,97,226.72
8.00,scatter,98,229.92
8.00,scatter,99,233.05
8.00,scatter,100,236.13
8.00,scatter,1253,177490.96
8.50,scatter,1,0.00
8.50,scatter,2,0.25
8.50,scatter,3,1.25
8.50,scatter,4,1.43
8.50,scatter,5,1.58
8.50,scatter,6,1.78
8.50,scatter,7,2.03
8.50,scatter,8,2.35
8.50,scatter,9,2.54
8.50,scatter,10,2.82
8.50,scatter,11,3.29
8.50,scatter,12,4.13
8.50,scatter,13,4.90
8.50,scatter,14,5.60
8.50,scatter,15,6.53
8.50,scatter,16,7.47
8.50,scatter,17,8.46
8.50,scatter,18,9.33
8.50,scatter,19,10.64
8.50,scatter,20,12.06
8.50,scatter,21,13.81
8.50,scatter,22,15.64
8.50,scatter,23,17.47
8.50,scatter,24,19.24
8.50,scatter,25,21.09
8.50,scatter,26,22.98
8.50,scatter,27,24.72
8.50,scatter,28,26.68
8.50,scatter,29,28.59
8.50,scatter,30,30.36
8.50,scatter,31,32.11
8.50,scatter,32,34.11
8.50,scatter,33,36.01
8.50,scatter,34,38.12
8.50,scatter,35,40.43
8.50,scatter,36,42.60
8.50,scatter,37,44.85
8.50,scatter,38,47.12
8.50,scatter,39,49.64
8.50,scatter,40,52.39
8.50,scatter,41,55.20
8.50,scatter,42,57.93
8.50,scatter,43,60.96
8.50,scatter,44,63.76
8.50,scatter,45,66.71
8.50,scatter,46,69.76
8.50,scatter,47,72.79
8.50,scatter,48,76.04
8.50,scatter,49,79.30
8.50,scatter,50,82.44
8.50,scatter,51,85.73
8.50,scatter,52,89.04
8.50,scatter,53,92.35
8.50,scatter,54,95.77
8.50,scatter,55,99.19
8.50,scatter,56,102.64
8.50,scatter,57,105.97
8.50,scatter,58,109.51
8.50,scatter,59,113.03
8.50,scatter,60,116.49
8.50,scatter,61,120.18
8.50,scatter,62,123.83
8.50,scatter,63,127.59
8.50,scatter,64,131.38
8.50,scatter,65,135.48
8.50,scatter,66,139.11
8.50,scatter,67,142.79
8.50,scatter,68,146.46
8.50,scatter,69,150.24
8.50,scatter,70,154.20
8.50,scatter,71,158.16
8.50,scatter,72,161.96
8.50,scatter,73,165.92
8.50,scatter,74,169.85
8.50,scatter,75,173.88
8.50,scatter,76,178.04
8.50,scatter,77,182.24
8.50,scatter,78,186.60
8.50,scatter,79,190.95
8.50,scatter,80,195.35
8.50,scatter,81,199.66
8.50,scatter,82,204.08
8.50,scatter,83,208.35
8.50,scatter,84,212.51
8.50,scatter,85,217.01
8.50,scatter,86,221.47
8.50,scatter,87,225.99
8.50,scatter,88,230.59
8.50,scatter,89,235.26
8.50,scatter,90,239.71
8.50,scatter,91,244.35
8.50,scatter,92,248.97
8.50,scatter,93,253.85
8.50,scatter,94,258.79
8.50,scatter,95,263.61
8.50,scatter,96,268.52
8.50,scatter,97,273.40
8.50,scatter,98,278.34
8.50,scatter,99,283.40
8.50,scatter,100,288.50
8.50,scatter,1253,207630.73
9.00,scatter,1,0.00
9.00,scatter,2,0.25
9.00,scatter,3,0.46
9.00,scatter,4,0.73
9.00,scatter,5,0.94
9.00,scatter,6,1.29
9.00,scatter,7,1.65
9.00,scatter,8,2.02
9.00,scatter,9,2.30
9.00,scatter,10,2.80
9.00,scatter,11,3.54
9.00,scatter,12,4.50
9.00,scatter,13,5.26
9.00,scatter,14,6.21
9.00,scatter,15,7.24
9.00,scatter,16,8.37
9.00,scatter,17,9.67
9.00,scatter,18,10.99
9.00,scatter,19,12.79
9.00,scatter,20,14.42
9.00,scatter,21,16.32
9.00,scatter,22,18.24
9.00,scatter,23,20.11
9.00,scatter,24,22.29
9.00,scatter,25,24.54
9.00,scatter,26,26.58
9.00,scatter,27,28.64
9.00,scatter,28,30.87
9.00,scatter,29,33.11
9.00,scatter,30,35.10
9.00,scatter,31,37.38
9.00,scatter,32,39.82
9.00,scatter,33,42.24
9.00,scatter,34,44.94
9.00,scatter,35,47.88
9.00,scatter,36,50.71
9.00,scatter,37,53.64
9.00,scatter,38,56.63
9.00,scatter,39,59.72
9.00,scatter,40,63.07
9.00,scatter,41,66.38
9.00,scatter,42,69.77
9.00,scatter,43,73.71
9.00,scatter,44,77.61
9.00,scatter,45,81.36
9.00,scatter,46,85.30
9.00,scatter,47,89.19
9.00,scatter,48,93.19
9.00,scatter,49,97.19
9.00,scatter,50,101.20
9.00,scatter,51,105.34
9.00,scatter,52,109.51
9.00,scatter,53,113.80
9.00,scatter,54,118.31
9.00,scatter,55,122.66
9.00,scatter,56,127.11
9.00,scatter,57,131.52
9.00,scatter,58,136.19
9.00,scatter,59,140.90
9.00,scatter,60,145.76
9.00,scatter,61,150.65
9.00,scatter,62,155.62
9.00,scatter,63,160.69
9.00,scatter,64,165.73
9.00,scatter,65,170.88
9.00,scatter,66,176.06
9.00,scatter,67,181.29
9.00,scatter,68,186.41
9.00,scatter,69,191.69
9.00,scatter,70,197.09
9.00,scatter,71,202.47
9.00,scatter,72,207.64
9.00,scatter,73,212.88
9.00,scatter,74,218.13
9.00,scatter,75,223.59
9.00,scatter,76,229.16
9.00,scatter,77,234.74
9.00,scatter,78,240.49
9.00,scatter,79,246.12
9.00,scatter,80,251.78
9.00,scatter,81,257.38
9.00,scatter,82,263.08
9.00,scatter,83,268.62
9.00,scatter,84,274.27
9.00,scatter,85,280.30
9.00,scatter,86,286.53
9.00,scatter,87,292.60
9.00,scatter,88,298.94
9.00,scatter,89,305.35
9.00,scatter,90,311.67
9.00,scatter,91,317.81
9.00,scatter,92,324.10
9.00,scatter,93,330.55
9.00,scatter,94,337.11
9.00,scatter,95,343.61
9.00,scatter,96,350.18
9.00,scatter,97,356.82
9.00,scatter,98,363.53
9.00,scatter,99,370.39
9.00,scatter,100,377.13
9.00,scatter,1253,234184.39
9.50,scatter,1,0.00
9.50,scatter,2,0.25
9.50,scatter,3,0.86
9.50,scatter,4,1.29
9.50,scatter,5,1.71
9.50,scatter,6,2.31
9.50,scatter,7,2.93
9.50,scatter,8,3.61
9.50,scatter,9,4.21
9.50,scatter,10,5.07
9.50,scatter,11,6.23
9.50,scatter,12,7.59
9.50,scatter,13,8.86
9.50,scatter,14,10.27
9.50,scatter,15,11.92
9.50,scatter,16,13.75
9.50,scatter,17,15.87
9.50,scatter,18,17.83
9.50,scatter,19,20.35
9.50,scatter,20,22.56
9.50,scatter,21,25.28
9.50,scatter,22,27.99
9.50,scatter,23,30.59
9.50,scatter,24,33.57
9.50,scatter,25,36.57
9.50,scatter,26,39.58
9.50,scatter,27,42.61
9.50,scatter,28,45.81
9.50,scatter,29,48.83
9.50,scatter,30,51.81
9.50,scatter,31,55.12
9.50,scatter,32,58.70
9.50,scatter,33,62.09
9.50,scatter,34,65.87
9.50,scatter,35,69.86
9.50,scatter,36,73.53
9.50,scatter,37,77.26
9.50,scatter,38,81.13
9.50,scatter,39,85.18
9.50,scatter,40,89.57
9.50,scatter,41,93.91
9.50,scatter,42,98.31
9.50,scatter,43,103.22
9.50,scatter,44,107.99
9.50,scatter,45,113.00
9.50,scatter,46,118.11
9.50,scatter,47,123.29
9.50,scatter,48,128.66
9.50,scatter,49,134.12
9.50,scatter,50,139.60
9.50,scatter,51,145.32
9.50,scatter,52,151.08
9.50,scatter,53,156.90
9.50,scatter,54,162.82
9.50,scatter,55,168.71
9.50,scatter,56,174.80
9.50,scatter,57,180.89
9.50,scatter,58,187.29
9.50,scatter,59,193.77
9.50,scatter,60,200.30
9.50,scatter,61,206.74
9.50,scatter,62,213.28
9.50,scatter,63,220.05
9.50,scatter,64,226.86
9.50,scatter,65,233.95
9.50,scatter,66,240.90
9.50,scatter,67,247.83
9.50,scatter,68,254.76
9.50,scatter,69,261.82
9.50,scatter,70,269.07
9.50,scatter,71,276.35
9.50,scatter,72,283.62
9.50,scatter,73,290.89
9.50,scatter,74,298.30
9.50,scatter,75,305.96
9.50,scatter,76,313.77
9.50,scatter,77,321.60
9.50,scatter,78,329.41
9.50,scatter,79,337.30
9.50,scatter,80,345.27
9.50,scatter,81,353.15
9.50,scatter,82,361.25
9.50,scatter,83,369.41
9.50,scatter,84,377.61
